DriverNumber,Abbreviation,TeamName,GridPosition,Position,Status,Points,Year,RaceNumber,EventName,CircuitName,QualiPosition,BestQualiTime,AvgFinishLast5,AvgQualiLast5,PointsLast3,ConstructorAvgFinishLast3,Podium,ConstructorPodiumRateSeason,DriverCircuitAvgFinish,DriverCircuitBestFinish,DNF,DNFRateSeason,PodiumRateSeason,CumConstructorPoints,ConstructorChampPos,PoleTime,QualiGapToPole
4,NOR,McLaren,11.0,8.0,Finished,4.0,2022,6,Spanish Grand Prix,Barcelona,11.0,80.471,9.8,7.8,25.0,16.666666666666668,0,0.1,9.8,20.0,0,0.2,0.2,39.0,8.0,78.75,1.7210000000000036
31,OCO,Alpine,12.0,7.0,Finished,6.0,2022,6,Spanish Grand Prix,Barcelona,12.0,80.638,8.4,12.6,10.0,9.333333333333334,0,0.0,8.4,20.0,0,0.0,0.0,28.0,11.0,78.75,1.8880000000000052
11,PER,Red Bull Racing,5.0,2.0,Finished,19.0,2022,6,Spanish Grand Prix,Barcelona,5.0,79.42,6.0,3.8,48.0,2.0,1,0.5,6.0,20.0,0,0.2,0.4,137.0,4.0,78.75,0.6700000000000017
3,RIC,McLaren,9.0,12.0,+1 Lap,0.0,2022,6,Spanish Grand Prix,Barcelona,9.0,80.297,13.6,11.4,8.0,13.333333333333334,0,0.09090909090909091,13.6,20.0,0,0.2,0.0,43.0,7.0,78.75,1.546999999999997
63,RUS,Mercedes,4.0,3.0,Finished,15.0,2022,6,Spanish Grand Prix,Barcelona,4.0,79.393,4.2,8.8,37.0,5.333333333333333,1,0.18181818181818182,4.2,20.0,0,0.0,0.2,105.0,5.0,78.75,0.6430000000000007
55,SAI,Ferrari,3.0,4.0,Finished,12.0,2022,6,Spanish Grand Prix,Barcelona,3.0,79.166,9.6,5.4,15.0,8.333333333333334,0,0.6363636363636364,9.6,20.0,0,0.4,0.6,145.0,2.0,78.75,0.4159999999999968
18,STR,Aston Martin,17.0,15.0,+1 Lap,0.0,2022,6,Spanish Grand Prix,Barcelona,18.0,81.418,11.4,15.8,2.0,11.666666666666666,0,0.0,11.4,20.0,0,0.0,0.0,6.0,17.0,78.75,2.6680000000000064
22,TSU,AlphaTauri,13.0,10.0,+1 Lap,1.0,2022,6,Spanish Grand Prix,Barcelona,13.0,80.639,12.2,14.8,6.0,14.333333333333334,0,0.0,12.2,20.0,0,0.2,0.0,16.0,13.0,78.75,1.8889999999999958
1,VER,Red Bull Racing,2.0,1.0,Finished,25.0,2022,6,Spanish Grand Prix,Barcelona,2.0,79.073,8.0,2.4,52.0,2.3333333333333335,1,0.5454545454545454,8.0,20.0,0,0.4,0.6,156.0,1.0,78.75,0.3229999999999933
5,VET,Aston Martin,16.0,11.0,+1 Lap,0.0,2022,6,Spanish Grand Prix,Barcelona,16.0,80.954,14.666666666666666,13.333333333333334,4.0,14.0,0,0.0,14.666666666666666,20.0,0,0.6666666666666666,0.0,6.0,17.0,78.75,2.2039999999999935
24,ZHO,Alfa Romeo,15.0,19.0,Power loss,0.0,2022,6,Spanish Grand Prix,Barcelona,15.0,81.094,13.4,14.6,0.0,11.0,0,0.0,13.4,20.0,1,0.2,0.0,37.0,9.0,78.75,2.343999999999994
23,ALB,Williams,16.0,18.0,Mechanical,0.0,2022,7,Monaco Grand Prix,Monaco,16.0,73.611,12.4,18.0,2.0,16.0,0,0.0,12.4,20.0,1,0.16666666666666666,0.0,3.0,19.0,71.376,2.2349999999999994
14,ALO,Alpine,7.0,7.0,Finished,6.0,2022,7,Monaco Grand Prix,Monaco,7.0,72.247,14.4,10.0,2.0,8.0,0,0.0,14.4,20.0,0,0.3333333333333333,0.0,34.0,12.0,71.376,0.8709999999999951
77,BOT,Alfa Romeo,12.0,9.0,Finished,2.0,2022,7,Monaco Grand Prix,Monaco,12.0,72.909,8.2,8.0,24.0,15.0,0,0.0,8.2,20.0,0,0.16666666666666666,0.0,37.0,11.0,71.376,1.5330000000000013
10,GAS,AlphaTauri,17.0,11.0,Finished,0.0,2022,7,Monaco Grand Prix,Monaco,17.0,73.66,12.0,11.6,0.0,11.666666666666666,0,0.0,12.0,20.0,0,0.3333333333333333,0.0,17.0,13.0,71.376,2.283999999999992
44,HAM,Mercedes,8.0,8.0,Finished,4.0,2022,7,Monaco Grand Prix,Monaco,8.0,72.56,7.6,9.2,18.0,4.333333333333333,0,0.25,7.6,20.0,0,0.0,0.16666666666666666,120.0,6.0,71.376,1.1839999999999975
6,LAT,Williams,19.0,15.0,+1 Lap,0.0,2022,7,Monaco Grand Prix,Monaco,19.0,74.403,16.0,19.0,0.0,17.333333333333332,0,0.0,16.0,20.0,0,0.16666666666666666,0.0,3.0,19.0,71.376,3.027000000000001
16,LEC,Ferrari,1.0,4.0,Finished,12.0,2022,7,Monaco Grand Prix,Monaco,1.0,71.376,6.2,1.4,26.0,9.0,0,0.5833333333333334,6.2,20.0,0,0.16666666666666666,0.6666666666666666,157.0,4.0,71.376,0.0
20,MAG,Haas F1 Team,13.0,20.0,Water pressure,0.0,2022,7,Monaco Grand Prix,Monaco,13.0,72.921,13.0,11.0,2.0,15.333333333333334,0,0.0,13.0,20.0,1,0.16666666666666666,0.0,14.0,15.0,71.376,1.5450000000000017
47,MSC,Haas F1 Team,15.0,19.0,Accident,0.0,2022,7,Monaco Grand Prix,Monaco,15.0,73.081,14.75,13.2,0.0,17.0,0,0.0,14.75,20.0,1,0.16666666666666666,0.0,14.0,15.0,71.376,1.7049999999999983
4,NOR,McLaren,5.0,6.0,Finished,9.0,2022,7,Monaco Grand Prix,Monaco,5.0,71.849,8.4,7.4,19.0,11.0,0,0.08333333333333333,8.4,20.0,0,0.16666666666666666,0.16666666666666666,43.0,8.0,71.376,0.472999999999999
31,OCO,Alpine,10.0,12.0,Finished,0.0,2022,7,Monaco Grand Prix,Monaco,10.0,73.047,8.4,12.8,10.0,7.666666666666667,0,0.0,8.4,20.0,0,0.0,0.0,40.0,9.0,71.376,1.6709999999999923
11,PER,Red Bull Racing,3.0,1.0,Finished,25.0,2022,7,Monaco Grand Prix,Monaco,3.0,71.629,2.8,4.0,49.0,1.3333333333333333,1,0.5833333333333334,2.8,20.0,0,0.16666666666666666,0.5,181.0,2.0,71.376,0.2530000000000001
3,RIC,McLaren,14.0,13.0,Finished,0.0,2022,7,Monaco Grand Prix,Monaco,14.0,72.964,13.2,9.6,0.0,8.666666666666666,0,0.07692307692307693,13.2,20.0,0,0.16666666666666666,0.0,52.0,7.0,71.376,1.5879999999999939
63,RUS,Mercedes,6.0,5.0,Finished,10.0,2022,7,Monaco Grand Prix,Monaco,6.0,72.112,4.0,7.8,37.0,5.333333333333333,0,0.23076923076923078,4.0,20.0,0,0.0,0.3333333333333333,124.0,5.0,71.376,0.73599999999999
55,SAI,Ferrari,2.0,2.0,Finished,18.0,2022,7,Monaco Grand Prix,Monaco,2.0,71.601,10.0,5.4,27.0,9.333333333333334,1,0.5384615384615384,10.0,20.0,0,0.3333333333333333,0.5,169.0,3.0,71.376,0.22499999999999432
18,STR,Aston Martin,18.0,14.0,Finished,0.0,2022,7,Monaco Grand Prix,Monaco,18.0,73.678,12.0,15.6,2.0,14.333333333333334,0,0.0,12.0,20.0,0,0.0,0.0,6.0,17.0,71.376,2.3019999999999925
22,TSU,AlphaTauri,11.0,17.0,+1 Lap,0.0,2022,7,Monaco Grand Prix,Monaco,11.0,72.797,12.6,14.2,7.0,11.333333333333334,0,0.0,12.6,20.0,0,0.16666666666666666,0.0,17.0,13.0,71.376,1.4209999999999923
1,VER,Red Bull Racing,4.0,3.0,Finished,15.0,2022,7,Monaco Grand Prix,Monaco,4.0,71.666,4.4,2.4,77.0,1.3333333333333333,1,0.6153846153846154,4.4,20.0,0,0.3333333333333333,0.6666666666666666,206.0,1.0,71.376,0.28999999999999204
5,VET,Aston Martin,9.0,10.0,Finished,1.0,2022,7,Monaco Grand Prix,Monaco,9.0,72.732,13.75,14.0,4.0,13.333333333333334,0,0.0,13.75,20.0,0,0.5,0.0,6.0,17.0,71.376,1.3559999999999945
24,ZHO,Alfa Romeo,20.0,16.0,+1 Lap,0.0,2022,7,Monaco Grand Prix,Monaco,20.0,75.606,15.2,14.6,0.0,11.333333333333334,0,0.0,15.2,20.0,0,0.3333333333333333,0.0,39.0,10.0,71.376,4.22999999999999
23,ALB,Williams,17.0,12.0,+1 Lap,0.0,2022,8,Azerbaijan Grand Prix,Baku,17.0,104.719,13.2,17.8,2.0,16.333333333333332,0,0.0,13.2,20.0,0,0.2857142857142857,0.0,3.0,19.0,101.359,3.3599999999999994
14,ALO,Alpine,10.0,7.0,Finished,6.0,2022,8,Azerbaijan Grand Prix,Baku,10.0,103.173,12.6,10.0,8.0,8.666666666666666,0,0.0,12.6,20.0,0,0.2857142857142857,0.0,40.0,10.0,101.359,1.8140000000000072
77,BOT,Alfa Romeo,15.0,11.0,+1 Lap,0.0,2022,8,Azerbaijan Grand Prix,Baku,15.0,104.444,7.0,8.8,16.0,14.666666666666666,0,0.0,7.0,20.0,0,0.14285714285714285,0.0,39.0,11.0,101.359,3.085000000000008
10,GAS,AlphaTauri,6.0,5.0,Finished,10.0,2022,8,Azerbaijan Grand Prix,Baku,6.0,102.845,12.6,13.2,0.0,12.666666666666666,0,0.0,12.6,20.0,0,0.2857142857142857,0.0,17.0,14.0,101.359,1.4860000000000042
44,HAM,Mercedes,7.0,4.0,Finished,12.0,2022,8,Azerbaijan Grand Prix,Baku,7.0,102.924,7.2,7.6,22.0,5.333333333333333,0,0.21428571428571427,7.2,20.0,0,0.0,0.14285714285714285,134.0,6.0,101.359,1.565000000000012
6,LAT,Williams,18.0,15.0,+1 Lap,0.0,2022,8,Azerbaijan Grand Prix,Baku,18.0,105.367,15.4,19.0,0.0,15.0,0,0.0,15.4,20.0,0,0.14285714285714285,0.0,3.0,19.0,101.359,4.00800000000001
16,LEC,Ferrari,1.0,19.0,Power Unit,0.0,2022,8,Azerbaijan Grand Prix,Baku,1.0,101.359,6.6,1.2,30.0,3.3333333333333335,0,0.5714285714285714,6.6,20.0,1,0.14285714285714285,0.5714285714285714,187.0,3.0,101.359,0.0
20,MAG,Haas F1 Team,16.0,17.0,Power Unit,0.0,2022,8,Azerbaijan Grand Prix,Baku,16.0,104.643,15.2,11.6,0.0,17.666666666666668,0,0.0,15.2,20.0,1,0.2857142857142857,0.0,14.0,15.0,101.359,3.284000000000006
47,MSC,Haas F1 Team,20.0,14.0,+1 Lap,0.0,2022,8,Azerbaijan Grand Prix,Baku,20.0,105.775,15.6,13.4,0.0,18.666666666666668,0,0.0,15.6,20.0,0,0.2857142857142857,0.0,14.0,15.0,101.359,4.416000000000011
4,NOR,McLaren,11.0,9.0,Finished,2.0,2022,8,Azerbaijan Grand Prix,Baku,11.0,103.398,8.2,6.2,13.0,10.333333333333334,0,0.07142857142857142,8.2,20.0,0,0.14285714285714285,0.14285714285714285,52.0,8.0,101.359,2.0390000000000015
31,OCO,Alpine,13.0,10.0,Finished,1.0,2022,8,Azerbaijan Grand Prix,Baku,13.0,103.585,9.6,13.8,10.0,8.666666666666666,0,0.0,9.6,20.0,0,0.0,0.0,46.0,9.0,101.359,2.225999999999999
11,PER,Red Bull Racing,2.0,2.0,Finished,19.0,2022,8,Azerbaijan Grand Prix,Baku,2.0,101.641,2.2,4.4,56.0,1.6666666666666667,1,0.6428571428571429,2.2,20.0,0,0.14285714285714285,0.5714285714285714,221.0,2.0,101.359,0.2820000000000107
3,RIC,McLaren,12.0,8.0,Finished,4.0,2022,8,Azerbaijan Grand Prix,Baku,12.0,103.574,12.4,10.0,0.0,9.333333333333334,0,0.06666666666666667,12.4,20.0,0,0.14285714285714285,0.0,54.0,7.0,101.359,2.2150000000000034
63,RUS,Mercedes,5.0,3.0,Finished,15.0,2022,8,Azerbaijan Grand Prix,Baku,5.0,102.712,4.0,7.8,35.0,5.666666666666667,1,0.2,4.0,20.0,0,0.0,0.2857142857142857,146.0,5.0,101.359,1.3530000000000086
55,SAI,Ferrari,4.0,20.0,Hydraulics,0.0,2022,8,Azerbaijan Grand Prix,Baku,4.0,101.814,9.8,5.2,45.0,8.333333333333334,0,0.5333333333333333,9.8,20.0,1,0.2857142857142857,0.5714285714285714,187.0,3.0,101.359,0.4549999999999983
18,STR,Aston Martin,19.0,16.0,Vibrations,0.0,2022,8,Azerbaijan Grand Prix,Baku,19.0,105.371,12.2,16.2,1.0,11.666666666666666,0,0.0,12.2,20.0,1,0.0,0.0,7.0,17.0,101.359,4.0120000000000005
22,TSU,AlphaTauri,8.0,13.0,+1 Lap,0.0,2022,8,Azerbaijan Grand Prix,Baku,8.0,103.056,12.2,12.4,1.0,11.0,0,0.0,12.2,20.0,0,0.14285714285714285,0.0,27.0,13.0,101.359,1.6970000000000027
1,VER,Red Bull Racing,3.0,1.0,Finished,25.0,2022,8,Azerbaijan Grand Prix,Baku,3.0,101.706,4.8,2.4,66.0,2.0,1,0.6666666666666666,4.8,20.0,0,0.2857142857142857,0.7142857142857143,240.0,1.0,101.359,0.3470000000000084
5,VET,Aston Martin,9.0,6.0,Finished,8.0,2022,8,Azerbaijan Grand Prix,Baku,9.0,103.091,13.0,13.0,1.0,13.333333333333334,0,0.0,13.0,20.0,0,0.4,0.0,7.0,17.0,101.359,1.7319999999999993
24,ZHO,Alfa Romeo,14.0,18.0,Hydraulics,0.0,2022,8,Azerbaijan Grand Prix,Baku,14.0,103.79,16.2,16.0,0.0,12.0,0,0.0,16.2,20.0,1,0.2857142857142857,0.0,39.0,11.0,101.359,2.4310000000000116
23,ALB,Williams,12.0,13.0,Finished,0.0,2022,9,Canadian Grand Prix,Montréal,12.0,86.858,13.6,18.0,0.0,14.0,0,0.0,13.6,20.0,0,0.25,0.0,3.0,19.0,81.299,5.5589999999999975
14,ALO,Alpine,2.0,9.0,Finished,2.0,2022,9,Canadian Grand Prix,Montréal,2.0,81.944,10.6,10.0,14.0,9.666666666666666,0,0.0,10.6,20.0,0,0.25,0.0,47.0,10.0,81.299,0.644999999999996
77,BOT,Alfa Romeo,11.0,7.0,Finished,6.0,2022,9,Canadian Grand Prix,Montréal,11.0,86.788,7.6,9.4,10.0,15.0,0,0.0,7.6,20.0,0,0.125,0.0,39.0,12.0,81.299,5.48899999999999
10,GAS,AlphaTauri,15.0,14.0,Finished,0.0,2022,9,Canadian Grand Prix,Montréal,16.0,94.492,11.8,12.2,10.0,11.666666666666666,0,0.0,11.8,20.0,0,0.25,0.0,27.0,13.0,81.299,13.192999999999998
44,HAM,Mercedes,4.0,3.0,Finished,15.0,2022,9,Canadian Grand Prix,Montréal,4.0,82.891,7.2,8.0,26.0,4.0,1,0.25,7.2,20.0,0,0.0,0.125,161.0,6.0,81.299,1.5919999999999987
6,LAT,Williams,18.0,16.0,Finished,0.0,2022,9,Canadian Grand Prix,Montréal,19.0,95.66,15.2,18.8,0.0,13.333333333333334,0,0.0,15.2,20.0,0,0.125,0.0,3.0,19.0,81.299,14.36099999999999
16,LEC,Ferrari,19.0,5.0,Finished,10.0,2022,9,Canadian Grand Prix,Montréal,15.0,93.008,10.2,1.2,12.0,13.666666666666666,0,0.5,10.2,20.0,0,0.25,0.5,187.0,4.0,81.299,11.708999999999989
20,MAG,Haas F1 Team,5.0,17.0,Finished,0.0,2022,9,Canadian Grand Prix,Montréal,5.0,82.96,15.8,11.4,0.0,16.666666666666668,0,0.0,15.8,20.0,0,0.375,0.0,14.0,17.0,81.299,1.6609999999999872
47,MSC,Haas F1 Team,6.0,19.0,Engine,0.0,2022,9,Canadian Grand Prix,Montréal,6.0,83.356,15.8,14.4,0.0,16.0,0,0.0,15.8,20.0,1,0.25,0.0,14.0,17.0,81.299,2.056999999999988
4,NOR,McLaren,14.0,15.0,Finished,0.0,2022,9,Canadian Grand Prix,Montréal,14.0,94.066,9.0,7.6,15.0,10.0,0,0.0625,9.0,20.0,0,0.125,0.125,58.0,7.0,81.299,12.766999999999996
31,OCO,Alpine,7.0,6.0,Finished,8.0,2022,9,Canadian Grand Prix,Montréal,7.0,83.529,10.2,14.8,7.0,8.666666666666666,0,0.0,10.2,20.0,0,0.0,0.0,49.0,9.0,81.299,2.2299999999999898
11,PER,Red Bull Racing,13.0,20.0,Gearbox,0.0,2022,9,Canadian Grand Prix,Montréal,13.0,93.127,2.2,4.2,63.0,2.0,0,0.6875,2.2,20.0,1,0.125,0.625,265.0,1.0,81.299,11.827999999999989
3,RIC,McLaren,9.0,11.0,Finished,0.0,2022,9,Canadian Grand Prix,Montréal,9.0,83.749,12.8,11.0,4.0,10.666666666666666,0,0.058823529411764705,12.8,20.0,0,0.125,0.0,58.0,7.0,81.299,2.4499999999999886
63,RUS,Mercedes,8.0,4.0,Finished,12.0,2022,9,Canadian Grand Prix,Montréal,8.0,83.557,4.0,7.6,40.0,3.3333333333333335,0,0.29411764705882354,4.0,20.0,0,0.0,0.375,176.0,5.0,81.299,2.2579999999999956
55,SAI,Ferrari,3.0,2.0,Finished,19.0,2022,9,Canadian Grand Prix,Montréal,3.0,82.096,9.8,4.2,30.0,14.666666666666666,1,0.47058823529411764,9.8,20.0,0,0.375,0.5,197.0,3.0,81.299,0.796999999999997
18,STR,Aston Martin,17.0,10.0,Finished,1.0,2022,9,Canadian Grand Prix,Montréal,18.0,95.532,13.0,16.0,0.0,10.666666666666666,0,0.0,13.0,20.0,0,0.125,0.0,15.0,16.0,81.299,14.23299999999999
22,TSU,AlphaTauri,20.0,18.0,Accident,0.0,2022,9,Canadian Grand Prix,Montréal,20.0,96.575,11.8,11.4,1.0,10.666666666666666,0,0.0,11.8,20.0,1,0.125,0.0,27.0,13.0,81.299,15.275999999999996
1,VER,Red Bull Racing,1.0,1.0,Finished,25.0,2022,9,Canadian Grand Prix,Montréal,1.0,81.299,1.4,2.6,65.0,7.666666666666667,1,0.6470588235294118,1.4,20.0,0,0.25,0.75,265.0,1.0,81.299,0.0
5,VET,Aston Martin,16.0,12.0,Finished,0.0,2022,9,Canadian Grand Prix,Montréal,17.0,94.512,10.4,11.2,9.0,10.666666666666666,0,0.0,10.4,20.0,0,0.3333333333333333,0.0,16.0,15.0,81.299,13.212999999999994
24,ZHO,Alfa Romeo,10.0,8.0,Finished,4.0,2022,9,Canadian Grand Prix,Montréal,10.0,84.03,17.6,16.0,0.0,12.0,0,0.0,17.6,20.0,0,0.375,0.0,45.0,11.0,81.299,2.7309999999999945
23,ALB,Williams,16.0,20.0,Collision,0.0,2022,10,British Grand Prix,Silverstone,16.0,102.078,14.0,16.4,0.0,14.666666666666666,0,0.0,14.0,20.0,1,0.2222222222222222,0.0,3.0,19.0,100.983,1.0949999999999989
14,ALO,Alpine,7.0,5.0,Finished,10.0,2022,10,British Grand Prix,Silverstone,7.0,102.116,8.6,9.4,14.0,8.333333333333334,0,0.0,8.6,20.0,0,0.2222222222222222,0.0,57.0,10.0,100.983,1.1329999999999956
77,BOT,Alfa Romeo,12.0,17.0,Gearbox,0.0,2022,10,British Grand Prix,Silverstone,12.0,104.232,8.0,10.0,8.0,11.0,0,0.0,8.0,20.0,1,0.1111111111111111,0.0,49.0,11.0,100.983,3.2489999999999952
10,GAS,AlphaTauri,11.0,16.0,Collision damage,0.0,2022,10,British Grand Prix,Silverstone,11.0,103.702,12.2,12.0,10.0,15.0,0,0.0,12.2,20.0,1,0.2222222222222222,0.0,27.0,13.0,100.983,2.718999999999994
44,HAM,Mercedes,5.0,3.0,Finished,16.0,2022,10,British Grand Prix,Silverstone,5.0,101.995,5.2,6.2,31.0,3.3333333333333335,1,0.2777777777777778,5.2,20.0,0,0.0,0.2222222222222222,188.0,6.0,100.983,1.0120000000000005
6,LAT,Williams,10.0,12.0,Finished,0.0,2022,10,British Grand Prix,Silverstone,10.0,123.095,15.2,19.0,0.0,16.333333333333332,0,0.0,15.2,20.0,0,0.1111111111111111,0.0,3.0,19.0,100.983,22.111999999999995
16,LEC,Ferrari,3.0,4.0,Finished,12.0,2022,10,British Grand Prix,Silverstone,3.0,101.298,10.0,3.8,22.0,9.0,0,0.5,10.0,20.0,0,0.2222222222222222,0.4444444444444444,216.0,4.0,100.983,0.3149999999999977
20,MAG,Haas F1 Team,17.0,10.0,Finished,1.0,2022,10,British Grand Prix,Silverstone,17.0,102.159,17.4,11.6,0.0,16.666666666666668,0,0.0,17.4,20.0,0,0.3333333333333333,0.0,14.0,18.0,100.983,1.176000000000002
47,MSC,Haas F1 Team,19.0,8.0,Finished,4.0,2022,10,British Grand Prix,Silverstone,19.0,102.708,16.2,13.2,0.0,15.333333333333334,0,0.0,16.2,20.0,0,0.3333333333333333,0.0,15.0,17.0,100.983,1.7249999999999943
4,NOR,McLaren,6.0,6.0,Finished,8.0,2022,10,British Grand Prix,Silverstone,6.0,102.084,11.4,9.8,11.0,11.333333333333334,0,0.05555555555555555,11.4,20.0,0,0.1111111111111111,0.1111111111111111,58.0,9.0,100.983,1.100999999999999
31,OCO,Alpine,15.0,15.0,Fuel pump,0.0,2022,10,British Grand Prix,Silverstone,15.0,105.19,8.6,12.4,9.0,6.666666666666667,0,0.0,8.6,20.0,1,0.0,0.0,67.0,7.0,100.983,4.206999999999994
11,PER,Red Bull Racing,4.0,2.0,Finished,18.0,2022,10,British Grand Prix,Silverstone,4.0,101.616,5.8,5.4,44.0,7.333333333333333,1,0.6666666666666666,5.8,20.0,0,0.2222222222222222,0.5555555555555556,290.0,2.0,100.983,0.6329999999999956
3,RIC,McLaren,14.0,13.0,Finished,0.0,2022,10,British Grand Prix,Silverstone,14.0,104.355,11.4,11.6,4.0,10.666666666666666,0,0.05263157894736842,11.4,20.0,0,0.1111111111111111,0.0,66.0,8.0,100.983,3.372
63,RUS,Mercedes,8.0,18.0,Collision,0.0,2022,10,British Grand Prix,Silverstone,8.0,102.161,4.0,7.0,37.0,3.3333333333333335,0,0.3157894736842105,4.0,20.0,1,0.0,0.3333333333333333,204.0,5.0,100.983,1.1779999999999973
55,SAI,Ferrari,1.0,1.0,Finished,25.0,2022,10,British Grand Prix,Silverstone,1.0,100.983,6.2,2.8,37.0,3.6666666666666665,1,0.47368421052631576,6.2,20.0,0,0.3333333333333333,0.5555555555555556,228.0,3.0,100.983,0.0
18,STR,Aston Martin,20.0,11.0,Finished,0.0,2022,10,British Grand Prix,Silverstone,20.0,103.43,13.0,16.6,1.0,9.333333333333334,0,0.0,13.0,20.0,0,0.1111111111111111,0.0,16.0,15.0,100.983,2.4470000000000027
22,TSU,AlphaTauri,13.0,14.0,Finished,0.0,2022,10,British Grand Prix,Silverstone,13.0,104.311,14.0,12.2,0.0,16.0,0,0.0,14.0,20.0,0,0.2222222222222222,0.0,27.0,13.0,100.983,3.328000000000003
1,VER,Red Bull Racing,2.0,7.0,Finished,6.0,2022,10,British Grand Prix,Silverstone,2.0,101.055,1.4,2.6,65.0,7.666666666666667,0,0.6842105263157895,1.4,20.0,0,0.2222222222222222,0.7777777777777778,308.0,1.0,100.983,0.07200000000000273
5,VET,Aston Martin,18.0,9.0,Finished,2.0,2022,10,British Grand Prix,Silverstone,18.0,102.666,11.2,12.8,9.0,11.0,0,0.0,11.2,20.0,0,0.2857142857142857,0.0,16.0,15.0,100.983,1.6829999999999927
24,ZHO,Alfa Romeo,9.0,19.0,Collision,0.0,2022,10,British Grand Prix,Silverstone,9.0,102.719,16.2,15.2,4.0,10.666666666666666,0,0.0,16.2,20.0,1,0.3333333333333333,0.0,49.0,11.0,100.983,1.73599999999999
23,ALB,Williams,15.0,12.0,+1 Lap,0.0,2022,11,Austrian Grand Prix,Spielberg,11.0,66.23,16.2,16.0,0.0,16.0,0,0.0,16.2,20.0,0,0.3,0.0,3.0,19.0,64.984,1.2460000000000093
14,ALO,Alpine,19.0,10.0,+1 Lap,1.0,2022,11,Austrian Grand Prix,Spielberg,8.0,66.103,7.4,8.6,18.0,8.666666666666666,0,0.0,7.4,20.0,0,0.2,0.0,67.0,9.0,64.984,1.1189999999999998
77,BOT,Alfa Romeo,0.0,11.0,+1 Lap,0.0,2022,11,Austrian Grand Prix,Spielberg,12.0,66.319,10.0,11.4,6.0,14.666666666666666,0,0.0,10.0,20.0,0,0.2,0.0,49.0,11.0,64.984,1.335000000000008
10,GAS,AlphaTauri,14.0,15.0,+1 Lap,0.0,2022,11,Austrian Grand Prix,Spielberg,10.0,66.16,11.8,12.8,10.0,16.0,0,0.0,11.8,20.0,0,0.3,0.0,27.0,13.0,64.984,1.176000000000002
44,HAM,Mercedes,8.0,3.0,Finished,15.0,2022,11,Austrian Grand Prix,Spielberg,9.0,73.151,4.6,6.0,43.0,8.333333333333334,1,0.3,4.6,20.0,0,0.0,0.3,204.0,6.0,64.984,8.167000000000002
6,LAT,Williams,17.0,19.0,Undertray,0.0,2022,11,Austrian Grand Prix,Spielberg,19.0,67.003,14.8,17.2,0.0,14.666666666666666,0,0.0,14.8,20.0,1,0.1,0.0,3.0,19.0,64.984,2.0190000000000055
16,LEC,Ferrari,2.0,1.0,Finished,25.0,2022,11,Austrian Grand Prix,Spielberg,2.0,65.013,10.4,4.2,22.0,2.3333333333333335,1,0.5,10.4,20.0,0,0.2,0.4,253.0,4.0,64.984,0.029000000000010573
20,MAG,Haas F1 Team,7.0,8.0,+1 Lap,4.0,2022,11,Austrian Grand Prix,Spielberg,6.0,65.879,16.2,11.8,1.0,12.333333333333334,0,0.0,16.2,20.0,0,0.3,0.0,19.0,16.0,64.984,0.8950000000000102
47,MSC,Haas F1 Team,9.0,6.0,+1 Lap,8.0,2022,11,Austrian Grand Prix,Spielberg,7.0,66.011,14.8,14.0,4.0,8.666666666666666,0,0.0,14.8,20.0,0,0.3,0.0,23.0,15.0,64.984,1.027000000000001
4,NOR,McLaren,10.0,7.0,+1 Lap,6.0,2022,11,Austrian Grand Prix,Spielberg,15.0,85.847,8.8,9.4,10.0,10.0,0,0.05,8.8,20.0,0,0.1,0.1,66.0,10.0,64.984,20.863
31,OCO,Alpine,6.0,5.0,Finished,10.0,2022,11,Austrian Grand Prix,Spielberg,5.0,65.726,10.0,11.4,9.0,10.0,0,0.0,10.0,20.0,0,0.1,0.0,68.0,8.0,64.984,0.7420000000000044
11,PER,Red Bull Racing,5.0,20.0,Collision damage,0.0,2022,11,Austrian Grand Prix,Spielberg,13.0,66.458,5.4,5.4,37.0,3.3333333333333335,0,0.65,5.4,20.0,1,0.2,0.6,314.0,1.0,64.984,1.4740000000000038
3,RIC,McLaren,11.0,9.0,+1 Lap,2.0,2022,11,Austrian Grand Prix,Spielberg,16.0,66.613,11.4,11.6,4.0,8.666666666666666,0,0.047619047619047616,11.4,20.0,0,0.1,0.0,72.0,7.0,64.984,1.6290000000000049
63,RUS,Mercedes,4.0,4.0,Finished,12.0,2022,11,Austrian Grand Prix,Spielberg,4.0,65.431,6.6,6.2,27.0,8.0,0,0.3333333333333333,6.6,20.0,0,0.1,0.3,219.0,5.0,64.984,0.44700000000000273
55,SAI,Ferrari,3.0,18.0,Power Unit,0.0,2022,11,Austrian Grand Prix,Spielberg,3.0,65.066,5.8,2.6,44.0,2.0,0,0.5238095238095238,5.8,20.0,1,0.3,0.6,278.0,3.0,64.984,0.08200000000000784
18,STR,Aston Martin,12.0,13.0,+1 Lap,0.0,2022,11,Austrian Grand Prix,Spielberg,17.0,66.847,13.2,18.6,1.0,10.666666666666666,0,0.0,13.2,20.0,0,0.1,0.0,18.0,17.0,64.984,1.8629999999999995
22,TSU,AlphaTauri,16.0,16.0,+1 Lap,0.0,2022,11,Austrian Grand Prix,Spielberg,14.0,66.851,14.4,13.0,0.0,15.0,0,0.0,14.4,20.0,0,0.2,0.0,27.0,13.0,64.984,1.8670000000000044
